Job Title,Company,Location,Salary Estimate,Job Description,Job Age,Country,Hourly,Glassdoor_Estimate,Employer_Provided,currency,min_salary,max_salary,avg_salary,Skills,Calculus,Distributed control systems,Database development,Business processes,Wireframing,Google Suite,ERP systems,Data modelling,Design patterns,Change management,E-commerce,Clinical laboratory experience,Tooling,Customer service,DB2,Internet of things,System design,Systems engineering,Jira,Operations research,RBAC,Salesforce Marketing Cloud,Data analysis skills,Microsoft Office,Software architecture,Financial analysis,Taxonomy,SAS,Microbiology,Agile,QlikView,Predictive analytics,IIS,Authentication,Yardi,AI,Spanish,Organizational skills,Data warehouse,Conflict management,Microservices,Project coordination,Performance tuning,Computer operation,Business intelligence,Statistics,Marketing mix modeling,Machine learning,iOS,Proposal writing,GitHub,Distributed systems,Research,SolidWorks,WAN,Scientific research,TensorFlow,HP ALM,SAP,Experimental design,Fanuc,Crystal Reports,CI/CD,Schematics,Data management,R,Apache Hive,Product development,SVN,Natural language processing,Configuration management,Database management,Mechanical engineering,Solution architecture,Windows,Image processing,Databases,SOX,XML,Adobe Photoshop,Controlling experience,Computer literacy,Operations management,FEA,Management,TypeScript,D3.js,Electrical engineering,5G,VoIP,.NET,Salesforce,Test automation,Cucumber (software testing tool),Vendor management,Communication skills,SAP SuccessFactors,Data mining,Release management,English,SharePoint,Time management,Relationship management,Continuous improvement,Moving,Business requirements,Django,Logistics,A/B testing,Program management,Forecasting,Tableau,MATLAB,Hadoop,Market analysis,Kanban,Microsoft Word,AWS,Computer vision,Computer science,JSON,Biostatistics,Process improvement,SDKs,Microsoft Windows Server,System administration,Regression analysis,Data structures,DevOps,Financial modeling,French,ServiceNow,Computer networking,Visual Studio,Administrative experience,Azure,Optics,PaaS,Web analytics,Pivot tables,Unreal Engine,TCP,SDLC,Go,Military,EDI,Unity,Ansible,SASS,Accounting software,Public speaking,Deep learning,Quality assurance,Root cause analysis,Docker,Filing,Test management tools,Writing skills,FedRAMP,Warehouse management system,SQL,Test-driven development,Russian,Help desk,Waterfall,Talent acquisition,HIPAA,Performance management,Clinical development,Quality control,Analysis skills,Program design,Deployment,Front-end development,Ontology,MongoDB,Project management software,Financial services,Revenue cycle management,CAD,Recruiting,Systems design,Web development,Alteryx,Visual Basic,Content development,Customer retention,CSS,Contract management,Application development,Maths,Public health,Cassandra,Confluence,IT service management,Presentation skills,Investment,Microsoft PowerPoint,Marketing,Business analysis,User acceptance testing,REST,Microsoft Access,MRP,Microsoft Excel,NoSQL,Data visualization,Research & development,SAFe,Cloud infrastructure,PostgreSQL,Barista experience,Node.js,Organisational skills,React,Internet of Things,Accounts payable,Mentoring,Cloud development,Scalability,Debugging,Cloud computing,Microsoft Powerpoint,Revit,FPGA,Microsoft Outlook,Redshift,Swift,Leadership,System architecture,Interviewing,Requirements analysis,Power BI,Cost management,Figma,Bootstrap,Bilingual,Project management,UI,Quantitative analysis,GAMP,Big data,Computer skills,NetSuite,Relational databases,JavaScript,Kubernetes,Market research,Git,Sensors,Statistical software,Signal processing,Virtualization,Data modeling,Statistical analysis,Pro/ENGINEER,TestNG,Pricing,Software deployment,Hospitality,Banking,Clinical research,Web accessibility,Linux,Google Analytics,Robotics,Enterprise software,Scala,Software development,Data collection,Epic,Oracle,Java,Qualitative research,Risk management,DoD experience,Load balancing,Fraud prevention and detection,FISMA,Social listening,Graph databases,Google Cloud Platform,Medical imaging,SaaS,Information security,Construction,Data centre experience,Knowledge management,Laboratory information management systems,Product demos,Software testing,Supply chain,AutoCAD,Semantic Web,S3,OOP,IT,Organization design,Japanese,.NET Core,Math,SSRS,Geometry,Team management,Wealth management,Operating systems,T-SQL,APIs,Mandarin,Financial planning,SSO,Python,SCCM,Embedded software,Data visualisation,Mobile applications,Analytics,New Relic,Trello,Biotechnology,Software troubleshooting,Fiddler,C++,C,Usability,Microsoft SQL Server,Managed care,Metadata,Data entry,Data analytics,Salt,CRM software,Multilingual,Selenium,Disaster recovery,Terrafrom,Elasticsearch,Telecommunication,Rust (programming language),Incident management,C#,Project leadership,Sales,Terraform,Requirements gathering,Spark,Algorithm design,Data science,Quality inspection,Scripting
Design Engineer,Hud Hud Travels,Singapore,,"Deep familiarity with current AI tools and LLM capabilities. Work closely with ML engineers to translate RL/eval concepts into intuitive, usable tools.&hellip;
      
        Skills: AI, Communication skills",30d+,Singapore,0,0,0,Unknown,,,," AI, Communication skills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior AI Engineer – Foundry R&D, Singapore",Mastercard,Singapore,,"Education and background: Bachelor's degree in Computer Science or related field. Mentor and uphold best practices: Guide junior engineers through code reviews…&hellip;
      
        Skills: Jira, CI/CD, Authentication, Azure, Relational databases",12d,Singapore,0,0,0,Unknown,,,," Jira, CI/CD, Authentication, Azure, Relational databases",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Algorithm and ML Engineer,Thermo Fisher Scientific,Tuas,,"BS in Computer Sciences or Computer Engineering, Mathematics, or a related field; a Master’s degree is highly preferred. How will you make an impact?&hellip;
      
        Skills: CI/CD, Cloud infrastructure, Azure, Signal processing, Git",30d+,Singapore,0,0,0,Unknown,,,," CI/CD, Cloud infrastructure, Azure, Signal processing, Git",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Quality Analyst,SimplifyNext,Singapore,,"Ability to operate at both strategic and hands-on levels, switching seamlessly as needed. Mentor and guide junior QAs and engineers, raising the overall quality…&hellip;
      
        Skills: CI/CD, Cloud infrastructure, Microservices, Agile, Leadership",19d,Singapore,0,0,0,Unknown,,,," CI/CD, Cloud infrastructure, Microservices, Agile, Leadership",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Component Quality Engineer,Arrow Electronics,Singapore,,"We are seeking Component engineer with strong foundations in web development, AI/ML, and embedded systems, complemented by hands-on semiconductor testing, 3D…&hellip;
      
        Skills: CI/CD, Web development, CAD, Visual Studio, C#",30d+,Singapore,0,0,0,Unknown,,,," CI/CD, Web development, CAD, Visual Studio, C#",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Senior AI Engineer,Mastercard,Singapore,SGD 90K - SGD 108K ,"Mentor and uplift engineering quality by reviewing designs/code, sharing best practices, and guiding junior engineers through on-the-job coaching.&hellip;
      
        Skills: APIs, Scalability, AI",30d+,Singapore,0,1,0,SGD,70.83,84.99600000000001,77.913," APIs, Scalability, AI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior ML Platform Engineer, AI Platform",Airwallex,Singapore,SGD 144K - SGD 212K ,"The team is crucial in driving innovation and setting the standard for future developments in this exciting new field.&hellip;
      
        Skills: CI/CD, Cloud infrastructure, Spark, Machine learning, Terraform",30d+,Singapore,0,1,0,SGD,113.328,166.844,140.086," CI/CD, Cloud infrastructure, Spark, Machine learning, Terraform",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Machine Learning Engineer, Supply Chain Forecasting",TikTok,Singapore,SGD 120K - SGD 180K ,"Our team is missioned for the research, development, and implementation of algorithms for core supply chain scenarios. Strong problem-solving skills are a must.&hellip;
      
        Skills: Machine learning, Deep learning, Forecasting, Python",30d+,Singapore,0,1,0,SGD,94.44,141.66,118.05000000000001," Machine learning, Deep learning, Forecasting, Python",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Machine Learning Engineer, Multimodal - Intelligent Integrity",TikTok,Singapore,SGD 120K - SGD 180K ,"Minimum 1+ year of algorithm R&D/project implementation experience in content understanding or AIGC. We are looking for strong machine learning engineers who…&hellip;
      
        Skills: E-commerce, C++, Machine learning, Python",30d+,Singapore,0,1,0,SGD,94.44,141.66,118.05000000000001," E-commerce, C++, Machine learning, Python",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ML Software Engineer,Woolworths Group,Bella Vista,A$135K ,"Work collaboratively with Data Scientists, ML Engineers & Data Engineers to develop cutting edge retail tools in an agile manner.&hellip;
      
        Skills: Data modelling, DevOps, Google Cloud Platform, Tableau, SQL",30d+,Canada,0,1,0,A$,96.795,96.795,96.795," Data modelling, DevOps, Google Cloud Platform, Tableau, SQL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Engineer,Tata Consultancy Services,Sydney,A$96K - A$162K ,"AI/ML Frameworks: LangChain, PyTorch. Gen AI Models: LLMs (GPT, Claude), RAG patterns, prompt engineering. Security & Responsible AI: Compliance and governance.&hellip;
      
        Skills: CI/CD, AWS, REST, S3, AI",30d+,Canada,0,1,0,A$,68.832,116.154,92.493," CI/CD, AWS, REST, S3, AI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unified Communications (UC) Engineer - TS/SCI with Polygraph,General Dynamics Information Technology,Alice Springs,A$143K - A$181K ,"The engineer will provide support to multiple globally dispersed WAN connected sites. Identifies and resolves technical problems related to the installation,…&hellip;
      
        Skills: Jira, Management, AWS, VoIP, WAN",30d+,Canada,0,0,1,A$,102.53099999999999,129.777,116.154," Jira, Management, AWS, VoIP, WAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistant Vice President - ML / AI Engineer,Genpact,Sydney,A$58K - A$81K ,"In this role, The ML / AI Engineer will Provide technical credibility and execution confidence during sales and early delivery, ensuring AI solutions can be…&hellip;
      
        Skills: Management, AI",30d+,Canada,0,1,0,A$,41.586,58.077,49.8315," Management, AI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
